,,,,,,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011
AMC Name,Scheme Name,Asset Type,Asset,Instrument Name,Industry,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %,Holding %
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Oil & Natural Gas Corporation Ltd.,Oil Exploration,0.8315,0.8754,0.7525,0.6740,0.6981,0.7101,0.7591,0.6847,0.6085,0.6171,0.5222,0.4705,0.5126
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Power Grid Corporation Of India Ltd.,Power Generation/Distribution,0.9132,0.8963,0.8944,0.9221,1.1426,1.0120,1.0100,1.0341,0.9736,0.9469,0.8607,0.8711,0.8828
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Reliance Industries Ltd.,Refineries,10.6557,9.7964,9.2798,9.2702,10.0876,11.5462,11.8393,12.4621,13.9567,13.6129,14.9312,13.1993,11.1672
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,SBI Life Insurance Company Ltd.,Insurance,,,,,,,,,,,0.6541,0.5961,0.5906
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Shree Cement Ltd.,Cement & Construction Materials,,,,,0.6561,0.6430,0.6963,0.7099,0.6173,0.5588,0.5589,0.5756,0.5806
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,State Bank Of India,Bank - Public,2.6327,2.5631,2.4849,2.5094,2.1163,1.7809,1.5479,1.5800,1.5650,1.6792,1.4706,1.4432,1.6777
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Sun Pharmaceutical Industries Ltd.,Pharmaceuticals & Drugs,0.9964,0.9346,0.9534,0.8689,1.0656,1.2216,1.2805,1.1781,1.2229,1.1594,1.1168,0.9993,0.9887
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Tata Consultancy Services Ltd.,IT - Software ,4.3293,4.5452,4.4416,4.5353,5.3750,5.1561,5.1821,5.0472,5.1059,4.8952,5.4124,5.5637,5.0391
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Tata Motors Ltd.,Automobiles-Trucks/Lcv,0.5802,0.6633,0.6433,0.4986,0.3566,0.4070,0.3898,0.4061,0.3994,0.5295,0.4936,0.4723,0.5783
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Tata Steel Ltd.,Steel & Iron Products,0.6475,0.7130,0.6733,0.6218,0.5700,0.5485,0.5572,0.5604,0.5801,0.6338,0.5612,0.6157,0.7799
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Tech Mahindra Ltd.,IT - Software ,0.9435,0.9423,1.0005,0.9923,0.9792,0.8225,0.8199,0.7752,0.8978,0.9457,1.0122,0.9996,0.9707
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Titan Company Ltd.,Diamond  &  Jewellery,0.9711,0.9920,1.0077,1.1297,1.0914,0.9860,0.9287,0.9144,0.9272,0.9478,1.0361,0.9666,1.0166
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Ultratech Cement Ltd.,Cement & Construction Materials,0.9621,0.9114,1.0107,1.0249,1.0494,0.9940,1.1273,1.0371,1.0125,0.9303,0.9663,1.0494,0.9923
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,UPL Ltd.,Pesticides & Agrochemicals,0.6328,0.6434,0.5890,0.6170,0.5032,0.5629,0.5583,0.5397,0.5603,0.5745,0.5718,0.4955,0.4113
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Vedanta Ltd.,Metal - Non Ferrous ,0.5285,0.5557,0.5107,0.4481,0.3301,0.3973,0.4195,0.4471,,,,,
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Wipro Ltd.,IT - Software ,0.7085,0.7307,0.7152,0.7099,0.8186,0.6910,0.7905,0.7529,0.8892,0.8320,0.9629,1.0059,0.9321
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Yes Bank Ltd.,Bank - Private,0.2866,0.2085,0.1771,0.1657,0.0000,0.0000,0.0000,,,,,,
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Equity,Domestic Equities,Zee Entertainment Enterprises Ltd.,TV Broadcasting & Software Production,0.3615,0.4380,0.4100,0.3869,0.3168,0.3542,0.4188,0.3602,0.2697,0.3834,,,
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Net Current Asset,Other,-0.1826,-0.6990,-0.9962,-0.8788,-0.6976,-0.6648,-0.4091,-0.5382,-0.2035,-0.4229,-0.5308,0.1144,-0.5935
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Reverse Repo,Other,,,,,,,,,,,,,0.5841
HDFC MF,HDFC Index Fund-NIFTY 50 Plan(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Tri-Party Repo (TREPS),Miscellaneous,0.4235,0.3745,0.4380,0.9563,0.3743,0.6213,0.7430,0.4382,0.5104,0.5332,0.3395,0.1802,
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Asian Paints Ltd.,Paints,1.8261,1.8916,1.9046,2.0097,2.4482,2.2434,2.1872,2.0251,1.9143,2.0440,2.1580,2.3025,2.0768
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Axis Bank Ltd.,Bank - Private,4.0125,4.0428,3.9188,3.9451,2.8287,2.8702,2.5202,2.4710,2.4373,3.1154,2.6898,2.9915,3.2919
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Bajaj Auto Ltd.,Automobile Two & Three Wheelers,0.9821,0.9739,0.9741,0.9333,0.8595,0.9673,1.0172,0.9791,0.9679,0.9217,0.9028,0.8679,0.8583
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Bajaj Finance Ltd.,Finance - NBFC,2.2881,2.4527,2.5338,2.7283,1.7887,1.6160,1.3875,1.8588,1.9849,2.0504,2.0888,2.0196,2.6969
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Bajaj Finserv Ltd.,Finance - Investment,,,,,,,,0.9409,0.9280,0.8913,0.8514,0.7770,1.0999
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Bharti Airtel Ltd.,Telecommunication - Service  Provider,1.9947,2.0320,2.3578,2.6200,2.8967,2.9349,3.8193,3.5757,3.2943,2.9388,2.4328,2.4010,2.3105
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,HCL Technologies Ltd.,IT - Software ,1.4531,1.4478,1.5102,1.4376,1.5483,1.6647,1.7201,1.6062,1.8941,1.7919,2.1203,2.1109,1.8534
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,HDFC Bank Ltd.,Bank - Private,12.8376,12.6595,12.2260,12.3741,11.9151,12.0029,11.6137,12.0220,10.8279,11.2604,10.5733,11.1207,12.1802
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Hero MotoCorp Ltd.,Automobile Two & Three Wheelers,0.7501,0.7447,0.7642,0.6595,0.6745,0.7950,0.8842,,,,,,
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Hindustan Unilever Ltd.,Household & Personal Products,3.4547,3.2262,3.4190,3.8531,5.3460,4.4342,5.2889,5.1821,4.8853,4.5007,4.4466,4.2708,3.9638
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Housing Development Finance Corporation Ltd.,Finance - Housing,9.3698,9.7344,9.7514,9.2730,9.1350,9.3088,8.2098,8.0237,7.5767,7.8205,7.5021,7.9518,8.4020
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,ICICI Bank Ltd.,Bank - Private,7.8015,8.1158,7.9328,7.8916,6.7967,6.8891,6.1358,6.0026,5.5043,6.4874,5.8919,6.2487,6.7730
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,IndusInd Bank Ltd.,Bank - Private,2.2465,2.1386,1.7859,1.6503,0.6891,0.7976,0.6829,0.7617,0.7809,0.9049,0.7648,0.8150,1.0741
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Infosys Ltd.,IT - Software ,6.1797,6.4201,6.8262,6.7754,7.8108,7.5651,7.4408,7.3156,8.9323,8.2635,8.9638,9.0426,8.4454
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,ITC Ltd.,Cigarettes/Tobacco,4.9914,4.7570,4.7186,4.1757,4.7721,4.3891,4.8472,4.4170,4.0929,3.8829,3.6129,3.3312,3.5157
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Kotak Mahindra Bank Ltd.,Bank - Private,4.5287,4.6685,4.6962,4.7409,4.9841,4.5271,4.1598,4.4421,4.1511,4.0979,3.9875,4.6634,5.1597
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Larsen & Toubro Ltd.,Engineering - Construction,3.8529,3.7176,3.9255,3.5745,3.2028,3.0909,3.2719,3.0617,2.7528,2.7435,2.6165,2.5832,2.7921
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Mahindra & Mahindra Ltd.,Automobiles - Passenger Cars,1.2051,1.1937,1.2770,1.0835,0.8881,0.9912,1.2023,1.3006,1.4353,1.3820,1.3997,1.3112,1.4308
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Maruti Suzuki India Ltd.,Automobiles - Passenger Cars,2.2882,2.2992,2.1618,2.0705,1.8612,2.0141,2.1484,2.0658,2.0586,2.1653,2.1579,2.1339,1.9403
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Nestle India Ltd.,Consumer Food,,1.2383,1.2894,1.3931,1.8932,1.8055,1.8015,1.6311,1.4585,1.3549,1.3674,1.4121,1.3086
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,NTPC Ltd.,Power Generation/Distribution,1.1740,1.1890,1.1293,1.1237,1.1674,1.1468,1.1979,1.0856,0.9157,0.9779,0.9946,0.9799,0.9488
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Oil & Natural Gas Corporation Ltd.,Oil Exploration,0.9844,0.9507,0.8060,0.7170,0.6993,0.7107,0.7537,0.6812,0.6098,0.6146,0.6088,0.5472,0.5952
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Power Grid Corporation Of India Ltd.,Power Generation/Distribution,1.0817,1.0515,1.0354,1.0588,1.2197,1.0785,1.0683,1.0961,1.0405,1.0031,1.0037,1.0109,1.0252
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Reliance Industries Ltd.,Refineries,11.6697,11.2626,10.5195,10.4333,11.4827,13.1322,13.3633,14.3555,16.1944,15.6750,17.3724,15.3155,12.9495
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,State Bank Of India,Bank - Public,3.0437,2.9375,2.8092,2.8150,2.4100,2.0175,1.7306,1.7801,1.7757,1.8943,1.7129,1.6761,1.9477
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Sun Pharmaceutical Industries Ltd.,Pharmaceuticals & Drugs,1.1549,1.0964,1.1027,0.9989,1.2400,1.4189,1.4785,1.3595,1.4199,1.3334,1.3013,1.1601,1.1474
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Tata Consultancy Services Ltd.,IT - Software ,5.1267,5.3330,5.1412,5.2151,6.2542,5.9838,5.9663,5.8203,5.9325,5.6465,6.3026,6.4619,5.8480
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Tata Motors Ltd.,Automobiles-Trucks/Lcv,0.6868,,,,,,,,,,,,
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Tata Steel Ltd.,Steel & Iron Products,0.7656,0.8365,0.7794,0.7135,0.6650,0.6368,0.6418,0.6564,0.6842,0.7429,0.6343,0.6929,0.8791
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Tech Mahindra Ltd.,IT - Software ,1.1162,1.1045,1.1543,1.1382,1.1392,0.9522,0.9422,0.8921,1.0408,1.0889,1.1758,1.1581,1.1226
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Titan Company Ltd.,Diamond  &  Jewellery,,1.1637,1.1666,1.2956,1.2692,1.1439,1.0703,1.0553,1.0770,1.0925,1.2061,1.1227,1.1771
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Ultratech Cement Ltd.,Cement & Construction Materials,,1.0696,1.1701,1.1785,1.1944,1.1239,1.2650,1.1668,1.1487,1.0472,1.1250,1.2186,1.1519
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Vedanta Ltd.,Metal - Non Ferrous ,0.6252,,,,,,,,,,,,
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Equity,Domestic Equities,Yes Bank Ltd.,Bank - Private,0.3358,,,,,,,,,,,,
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Net Current Asset,Other,-0.2145,-3.4159,-1.1861,-1.0282,-1.4349,-0.6235,-0.5533,0.1550,-0.1212,-1.5966,-0.0789,0.0207,-1.4042
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Reverse Repo,Other,,,,,,,,,,,,,1.4385
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Tri-Party Repo (TREPS),Miscellaneous,0.3008,1.6666,0.3993,1.1513,0.3550,0.3714,0.7367,0.2136,0.4047,1.8631,0.1133,0.2804,
HDFC MF,HDFC Index Fund-Sensex(G)-Direct Plan,Others,Rights,Tata Motors - DVR Ordinary,Automobiles-Trucks/Lcv,0.0861,,,,,,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Ambuja Cements Ltd.,Cement & Construction Materials,,,,,,,,,0.8018,0.7073,1.4595,2.4269,2.1542
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Ashoka Buildcon Ltd.,Engineering - Construction,1.7709,1.9561,2.2505,2.2262,1.4900,2.0452,1.7028,1.9394,1.6369,2.0350,2.1017,2.0168,2.2769
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Bank Of Baroda,Bank - Public,3.8198,3.8624,3.6236,3.0273,3.1073,2.5318,2.1707,2.4639,2.4404,1.0382,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,BEML Ltd.,Engineering - Industrial Equipments,2.4157,2.0234,1.9273,1.3852,1.2267,1.4122,1.5158,1.5156,1.5636,1.5035,0.8137,0.3113,0.3233
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Bharat Petroleum Corporation Ltd.,Refineries,5.6541,4.5998,4.4097,2.4306,2.6421,2.7357,2.7451,2.7244,3.1003,2.3608,0.9196,0.8523,0.7921
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Bharti Airtel Ltd.,Telecommunication - Service  Provider,,,,,,,,,,,1.9562,2.8103,2.6505
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,BL Kashyap & Sons Ltd.,Construction - Real Estate,0.5982,0.5189,0.5666,0.5673,0.5416,0.4752,0.4304,0.5292,0.4721,0.3988,0.3266,0.1965,0.1813
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Canara Bank,Bank - Public,2.3998,2.4342,2.2983,0.9772,0.9001,0.7753,0.8005,0.8737,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Centum Electronics Ltd.,Electronics - Components,2.8377,2.8362,3.2091,3.2593,3.7227,3.2975,3.3323,3.8276,4.1888,4.0602,4.0478,3.7319,3.7439
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,CESC Ltd.,Power Generation/Distribution,5.7283,5.8494,5.8149,6.6282,6.1215,8.7168,7.9489,8.1428,7.3996,7.3977,8.2615,7.7183,6.6995
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,CG Power & Industrial Solutions Ltd.,Electric Equipment,0.4326,0.3550,0.3254,0.2969,0.3133,0.4374,0.3575,0.4634,0.5184,1.1514,0.0090,0.0120,0.0139
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Coal India Ltd.,Mining & Minerals,3.1481,3.3744,3.6626,6.4262,7.8159,7.3496,7.5739,6.4778,6.4821,6.2130,5.8586,5.8766,5.7052
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Computer Age Management Services Ltd.,BPO/ITeS,,,,,,,,,,,4.1514,4.4597,4.3886
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Corporation Bank - (Amalgamated),Bank - Public,0.3775,0.2594,0.0810,0.0475,,,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Dilip Buildcon Ltd.,Construction - Real Estate,2.1627,2.2160,2.3205,2.1251,2.1922,2.3932,2.5984,2.4758,2.6089,3.1800,3.1542,3.1333,3.0088
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Dynamatic Technologies Ltd.,Compressors / Pumps,1.5615,1.6727,1.7251,1.8911,1.5033,1.5876,1.5672,1.7182,1.5469,2.2603,1.9635,1.7119,1.5844
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Gujarat Pipavav Port Ltd.,Port,2.2805,2.3277,2.3665,2.4389,2.9993,2.5473,2.9070,3.2991,3.3529,3.2980,3.7055,4.0646,3.9196
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Gujarat State Petronet Ltd.,Gas Transmission/Marketing,1.0555,,,,,,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Hindalco Industries Ltd.,Metal - Non Ferrous ,,,,,,,,,,,,0.6655,0.7795
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Hindustan Construction Company Ltd.,Engineering - Construction,2.9256,2.6385,2.9512,2.7782,1.9572,2.1752,2.1178,2.5759,2.4713,2.4225,2.3542,2.2616,2.3199
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,ICICI Bank Ltd.,Bank - Private,9.8719,9.6459,8.9267,9.0052,8.5746,8.9289,8.4442,8.1327,8.2541,7.7765,7.6352,8.6094,9.1664
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,IRB Infrastructure Developers Ltd.,Engineering - Construction,0.3252,0.3311,0.4884,0.0767,0.0711,0.0823,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,J Kumar Infraproject Ltd.,Engineering - Construction,3.5493,3.2556,3.6184,3.7617,3.2816,3.0785,3.3697,3.6502,3.7582,4.0112,4.1676,4.1357,4.2149
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,JMC Projects (India) Ltd.,Construction - Real Estate,4.2730,4.3714,4.4268,4.1208,2.8521,3.0132,3.4698,3.4959,3.3319,3.7300,3.7519,3.3163,3.3406
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Larsen & Toubro Ltd.,Engineering - Construction,8.8688,9.2677,10.0810,9.2950,9.2547,9.1113,9.5234,8.7691,8.7307,8.3282,8.6782,8.1892,8.7323
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,MEP Infrastructure Developers Ltd.,Engineering - Construction,0.8740,0.8439,0.8432,0.9914,0.5157,0.6943,0.6605,0.6931,0.6291,0.6265,0.4742,0.5749,0.4722
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,NTPC Ltd.,Power Generation/Distribution,4.3444,4.6273,4.8568,5.7384,6.6319,6.6393,7.4023,6.5927,6.1579,6.2917,6.0659,6.3620,6.0734
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Oriental Bank Of Commerce - (Amalgamated),Bank - Public,0.1924,0.1779,0.1776,0.0087,,,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Power Finance Corporation Ltd.,Finance Term Lending,2.3090,2.4750,2.5253,2.9651,3.6430,3.3520,2.8616,2.9078,2.8786,3.0877,3.0907,3.1819,3.4905
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Premier Explosives Ltd.,Chemicals ,1.7817,1.7892,1.7496,1.7814,1.3957,1.5174,1.5028,2.0700,2.2341,2.3548,2.2999,2.0258,1.4913
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Prince Pipes & Fittings Ltd.,Plastic Products,,0.6125,,,,,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Punjab National Bank,Bank - Public,1.0557,1.0780,1.0444,0.3080,0.3372,0.2986,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,RBL Bank Ltd.,Bank - Private,,1.0049,0.9565,,,,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,REC Ltd.,Finance Term Lending,2.8819,3.1130,3.2238,3.3071,3.6439,3.4791,3.4919,3.8778,3.6951,3.6114,2.4703,2.6122,2.7239
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Sadbhav Infrastructure Project Ltd.,Engineering - Construction,0.5117,0.4958,0.5873,0.4164,0.3570,0.4295,0.3870,0.3623,0.3774,0.3969,0.4109,0.3921,0.3623
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,SBI Cards And Payment Services Ltd.,Finance - NBFC,,,,,3.3219,2.8531,2.7790,2.9568,3.5073,3.5943,3.7042,2.3653,2.0875
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Siemens Ltd.,Electric Equipment,1.7025,1.8042,1.5327,1.1849,1.4799,1.3435,0.8250,0.4112,0.4482,0.4125,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Simplex Infrastructures Ltd.,Engineering - Construction,0.3286,0.2618,0.3346,0.5428,0.2749,0.3547,0.4102,0.3685,0.4190,0.3907,0.4267,0.3940,0.3827
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,State Bank Of India,Bank - Public,9.7956,9.4772,9.3255,9.4239,8.9539,7.6844,7.0468,7.0918,7.8256,7.9906,7.6317,7.9373,9.0461
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Tata Steel Ltd.,Steel & Iron Products,1.6372,1.9562,1.8748,2.0416,2.1086,2.0690,2.2175,1.7465,2.0141,1.9090,1.8160,1.7945,2.2284
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Texmaco Rail & Engineering Ltd.,Railways Wagons,2.4698,2.0991,2.4783,2.0367,2.3094,2.6940,2.5935,2.5144,2.7672,2.6857,2.1984,1.8392,1.4834
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Transformers & Rectifiers (India) Ltd.,Electric Equipment,0.0616,0.0441,0.0255,,,,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Union Bank Of India,Bank - Public,,,,,0.0394,0.0331,,,,,,,
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Equity,Domestic Equities,Vedanta Ltd.,Metal - Non Ferrous ,1.5296,1.6787,1.5660,1.6200,1.3446,1.6505,1.8404,1.9320,2.1253,2.2156,1.9052,1.3577,1.5119
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Net Current Asset,Other,1.2978,0.6786,1.6307,3.8152,1.3027,2.2134,2.2640,1.3509,2.1494,1.7580,1.9012,1.1746,2.6506
HDFC MF,HDFC Infrastructure Fund(G)-Direct Plan,Others,Cash & Cash Equivalents and Net Assets,Tri-Party Repo (TREPS),Miscellaneous,1.1699,1.9869,0.1939,1.0538,1.7729,,1.1422,2.0495,0.1129,0.8021,0.2888,1.4884,
HDFC MF,HDFC Long Term Adv Fund(G)-Direct Plan,Equity,Domestic Equities,AIA Engineering Ltd.,Engineering - Industrial Equipments,2.3435,2.3584,2.5880,2.8078,2.3083,2.3383,2.5161,2.2649,2.2158,2.3319,2.4871,2.2766,2.2508
HDFC MF,HDFC Long Term Adv Fund(G)-Direct Plan,Equity,Domestic Equities,Aurobindo Pharma Ltd.,Pharmaceuticals & Drugs,1.6030,1.6330,1.7535,1.9838,2.2816,3.0333,3.7586,3.6255,3.9052,3.4898,3.5722,3.4506,3.5104
HDFC MF,HDFC Long Term Adv Fund(G)-Direct Plan,Equity,Domestic Equities,Bank Of Baroda,Bank - Public,1.2073,1.1765,1.0907,0.9672,0.9552,0.7702,0.6342,0.7375,0.6750,0.6821,0.5947,0.6015,0.6703
HDFC MF,HDFC Long Term Adv Fund(G)-Direct Plan,Equity,Domestic Equities,Bharat Petroleum Corporation Ltd.,Refineries,3.6454,3.5141,3.3289,3.3464,3.5002,3.5866,3.4559,3.5142,3.6954,3.5187,3.1668,3.1659,3.0151
HDFC MF,HDFC Long Term Adv Fund(G)-Direct Plan,Equity,Domestic Equities,Bharti Airtel Ltd.,Telecommunication - Service  Provider,1.6189,1.6730,1.8569,2.1096,2.5003,2.5596,2.8603,2.7009,2.5441,2.2731,1.9386,1.9891,1.9226
HDFC MF,HDFC Long Term Adv Fund(G)-Direct Plan,Equity,Domestic Equities,Blue Star Ltd.,Air Conditioners,2.8757,3.0852,3.1398,3.2329,2.6045,2.6519,2.5392,2.4095,2.2294,2.8156,2.9516,2.8772,3.3681
